,obs_date_time,obs_location,sky_cover,precip_type,air_temp_min,air_temp_max,air_temp_current,snow_height,new_snow_height,wind_direction,wind_speed,wind_gust,hazard,avalanche_occured
707,2020-01-16,SS Creek DOT,SCT,NO,-10.7,-8.3,-8.9,2.0,0.0,S,1.7,18.0,1.0,No
708,2020-01-16,Snettisham Dorm,SCT,NO,-12.9,-8.1,-9.2,61.5,0.0,ESE,11.5,20.0,1.0,No
709,2020-01-16,4-4 Diverter,SCT,NO,-13.6,-10.7,-11.9,75.0,0.0,NNE,5.0,12.4,1.0,No
710,2020-01-17,Mt Roberts Tram,FEW,NO,-16.1,-13.9,-16.1,68.4,0.0,NNW,2.3,5.1,2.0,Yes
711,2020-01-17,Speel Arm Balcony,FEW,NO,-16.3,-14.3,-16.3,85.0,0.0,N,5.8,14.7,1.0,Yes
712,2020-01-17,SS Creek DOT,FEW,NO,-11.1,-8.3,-10.6,2.0,0.0,ESE,6.7,16.9,1.0,Yes
713,2020-01-17,Snettisham Dorm,FEW,NO,-11.1,-8.0,-11.1,59.3,0.0,ENE,4.5,21.1,1.0,Yes
714,2020-01-17,4-4 Diverter,FEW,NO,-13.2,-11.0,-13.2,75.0,0.0,NNE,3.7,12.1,1.0,Yes
715,2020-01-18,Mt Roberts Tram,SCT,NO,-16.3,-12.7,-12.7,68.4,0.0,NNW,3.3,3.7,1.0,No
716,2020-01-18,Speel Arm Balcony,SCT,NO,-16.4,-12.6,-12.6,81.0,0.0,N,7.3,12.9,1.0,No
717,2020-01-18,SS Creek DOT,SCT,NO,-11.0,-7.3,-7.3,2.0,0.0,NNE,5.3,17.8,1.0,No
718,2020-01-18,Snettisham Dorm,SCT,NO,-12.2,-8.8,-8.8,59.3,0.0,ESE,11.3,14.3,1.0,No
719,2020-01-18,4-4 Diverter,SCT,NO,-13.6,-10.0,-10.0,75.0,0.0,NNE,4.6,9.7,1.0,No
720,2020-01-19,Mt Roberts Tram,X,SN,-12.6,-6.3,-6.8,68.3,3.0,SSE,0.1,3.5,1.0,No
721,2020-01-19,Speel Arm Balcony,X,SN,-12.6,-7.5,-9.1,77.0,7.0,NNW,1.1,12.8,1.0,No
722,2020-01-19,SS Creek DOT,X,SN,-7.6,-3.1,-3.9,5.0,3.0,NNE,0.3,17.8,1.0,No
723,2020-01-19,Snettisham Dorm,X,SN,-8.8,-4.9,-6.0,64.5,6.0,N,6.0,15.3,1.0,No
724,2020-01-19,4-4 Diverter,X,SN,-10.0,-6.6,-6.6,78.0,4.0,NNE,1.2,10.8,1.0,No
725,2020-01-20,Mt Roberts Tram,OVC,SN,-6.6,0.2,-1.3,73.8,4.0,S,0.1,1.1,2.0,No
726,2020-01-20,Speel Arm Balcony,X,NO,-9.4,-1.2,-2.1,90.0,12.0,NNW,1.9,5.1,1.0,No
727,2020-01-20,SS Creek DOT,OVC,SN,-4.1,0.1,-1.0,8.0,4.0,NW,0.8,3.3,1.0,No
728,2020-01-20,Snettisham Dorm,X,NO,-6.4,-3.9,-4.0,74.4,11.0,ENE,4.4,8.9,2.0,No
729,2020-01-20,4-4 Diverter,X,NO,-7.3,-5.1,-5.3,88.0,10.0,WNW,0.4,4.2,1.0,No
730,2020-01-21,Mt Roberts Tram,X,NO,-2.7,1.2,1.2,71.8,5.0,ENE,0.2,1.1,2.0,No
731,2020-01-21,Speel Arm Balcony,BKN,NO,-4.0,0.3,-1.5,110.0,20.0,N,2.2,5.2,1.0,No
732,2020-01-21,SS Creek DOT,X,NO,-1.3,1.5,0.2,11.0,5.0,NW,1.7,6.7,1.0,No
733,2020-01-21,Snettisham Dorm,OVC,NO,-4.0,-1.9,-2.3,81.8,10.0,WNW,1.3,6.3,2.0,No
734,2020-01-21,4-4 Diverter,BKN,NO,-5.3,-2.8,-2.9,96.0,10.0,N,0.0,2.1,1.0,No
735,2020-01-22,Mt Roberts Tram,X,SN,-1.9,1.2,-0.4,83.1,10.6,N,0.0,0.5,2.0,No
736,2020-01-22,Speel Arm Balcony,X,SN,-3.1,0.3,-0.5,109.0,16.0,ESE,0.0,5.7,1.0,No
737,2020-01-22,SS Creek DOT,X,SN,0.0,0.6,0.0,14.0,4.0,N,0.0,3.9,1.0,No
738,2020-01-22,Snettisham Dorm,X,SN,-2.0,-0.4,-0.9,94.4,15.0,E,0.0,8.3,2.0,No
739,2020-01-22,4-4 Diverter,X,SN,-3.0,-1.2,-2.1,108.0,13.0,N,0.0,0.0,1.0,No
740,2020-01-23,Mt Roberts Tram,X,SN,-0.4,1.6,0.1,83.1,6.0,N,0.0,1.0,2.0,No
741,2020-01-23,Speel Arm Balcony,X,SN,-0.5,2.8,-0.1,113.0,17.0,N,1.4,5.0,1.0,No
742,2020-01-23,SS Creek DOT,X,SN,0.2,1.1,0.8,10.0,1.0,N,0.0,2.5,2.0,No
743,2020-01-23,Snettisham Dorm,X,RS,-0.9,1.5,1.2,89.8,3.0,NNE,2.9,4.4,2.0,No
744,2020-01-23,4-4 Diverter,X,SN,-2.1,1.0,0.0,103.0,3.0,N,0.2,3.1,1.0,No
745,2020-01-24,Mt Roberts Tram,X,SN,-0.1,1.2,-0.1,85.0,5.0,N,0.0,0.8,2.0,No
746,2020-01-24,Speel Arm Balcony,X,SN,-0.5,0.9,-0.3,120.0,8.0,N,0.0,9.3,1.0,No
747,2020-01-24,SS Creek DOT,X,SN,1.7,2.4,1.7,2.0,2.0,N,0.0,0.8,2.0,No
748,2020-01-24,Snettisham Dorm,X,SN,0.6,1.9,0.7,79.6,3.0,W,0.0,4.9,1.0,No
749,2020-01-24,4-4 Diverter,X,SN,-0.6,2.9,-0.2,94.0,3.0,N,0.0,7.4,1.0,No
750,2020-01-25,Mt Roberts Tram,OVC,SN,-3.9,-0.1,-2.7,102.8,21.0,N,0.0,0.0,2.0,Yes
751,2020-01-25,SS Creek DOT,OVC,SN,0.1,1.7,1.6,4.0,2.0,ESE,4.4,10.0,2.0,Yes
752,2020-01-25,Snettisham Dorm,X,SN,-0.5,2.0,-0.3,83.5,10.0,ENE,0.8,8.3,2.0,Yes
753,2020-01-25,4-4 Diverter,X,SN,-2.3,0.0,-2.1,107.0,17.0,N,0.0,0.0,2.0,Yes
754,2020-01-26,Mt Roberts Tram,X,RS,-3.3,0.9,0.3,109.7,14.0,N,0.0,0.3,2.0,No
755,2020-01-26,Snettisham Dorm,X,RS,-0.4,5.3,0.7,93.3,19.0,ENE,0.8,16.0,2.0,No
756,2020-01-27,Mt Roberts Tram,X,SN,-1.0,1.1,-1.0,107.0,1.0,N,0.0,0.3,1.0,No
757,2020-01-27,Speel Arm Balcony,X,SN,-2.3,1.6,-2.3,121.0,1.0,SSW,2.0,8.2,2.0,No
758,2020-01-27,SS Creek DOT,X,RS,2.0,5.8,2.0,2.0,0.0,ENE,0.6,8.3,2.0,No
759,2020-01-27,Snettisham Dorm,X,RA,0.7,3.6,2.9,87.7,0.0,W,4.5,12.0,2.0,No
760,2020-01-27,4-4 Diverter,X,SN,-0.4,1.7,-0.4,107.0,1.0,SE,1.2,6.1,2.0,No
761,2020-01-28,Mt Roberts Tram,X,NO,-1.8,-0.9,-1.0,115.8,4.0,N,0.0,0.8,2.0,No
762,2020-01-28,Speel Arm Balcony,X,NO,-2.6,-1.3,-1.7,130.0,5.0,S,2.9,8.6,2.0,No
763,2020-01-28,Snettisham Dorm,OVC,NO,0.6,3.3,1.5,85.7,5.0,ESE,0.5,11.8,2.0,No
764,2020-01-28,4-4 Diverter,X,NO,-0.4,1.2,0.9,117.0,12.0,ENE,0.5,6.1,2.0,No
765,2020-01-29,Mt Roberts Tram,X,SN,-1.1,0.3,0.3,124.0,16.0,N,0.0,0.2,2.0,No
766,2020-01-29,Speel Arm Balcony,X,SN,-1.9,0.8,0.4,164.0,34.0,S,6.3,10.9,2.0,No
767,2020-01-29,SS Creek DOT,OVC,RA,2.7,5.1,5.1,1.0,0.0,N,0.0,16.1,2.0,No
768,2020-01-29,Snettisham Dorm,X,RS,0.6,2.9,1.0,92.4,10.0,E,0.0,7.9,2.0,No
769,2020-01-29,4-4 Diverter,CLR,RS,-1.0,1.5,1.2,135.0,23.0,SSW,0.6,5.2,2.0,No
770,2020-01-30,Mt Roberts Tram,X,SN,-2.7,0.7,-2.5,111.0,3.0,NW,1.0,1.1,2.0,No
771,2020-01-30,Speel Arm Balcony,X,SN,-3.2,0.6,-3.2,154.0,20.0,N,3.1,12.8,2.0,No
772,2020-01-30,SS Creek DOT,X,SN,0.7,6.2,0.7,1.0,2.0,N,0.3,17.5,2.0,No
773,2020-01-30,Snettisham Dorm,X,SN,0.9,5.9,0.9,85.6,5.0,ENE,1.8,21.1,2.0,No
774,2020-01-30,4-4 Diverter,X,SN,-1.0,3.0,-1.0,125.0,11.0,NNE,2.5,9.2,2.0,No
775,2020-01-31,Mt Roberts Tram,CLR,NO,-5.2,-1.8,-4.5,163.2,45.0,N,0.0,3.0,4.0,Yes
776,2020-01-31,Mt Roberts Tram,CLR,NO,-5.2,-1.8,-4.5,163.2,45.0,N,0.0,3.0,4.0,Yes
777,2020-01-31,Speel Arm Balcony,BKN,SN,-4.1,-2.0,-4.1,39.0,27.0,N,0.0,9.5,4.0,Yes
778,2020-01-31,Speel Arm Balcony,BKN,SN,-4.1,-2.0,-4.1,39.0,27.0,N,0.0,9.5,4.0,Yes
779,2020-01-31,SS Creek DOT,CLR,NO,-1.1,2.1,0.1,11.0,14.0,ESE,3.3,10.0,4.0,Yes
780,2020-01-31,SS Creek DOT,CLR,NO,-1.1,2.1,0.1,11.0,14.0,ESE,3.3,10.0,4.0,Yes
781,2020-01-31,Snettisham Dorm,CLR,SN,0.6,3.1,0.7,95.8,16.0,WSW,4.2,15.0,4.0,Yes
782,2020-01-31,Snettisham Dorm,CLR,SN,0.6,3.1,0.7,95.8,16.0,WSW,4.2,15.0,4.0,Yes
783,2020-01-31,4-4 Diverter,CLR,SN,-1.7,-0.3,-1.7,152.0,34.0,ESE,0.5,7.1,4.0,Yes
784,2020-01-31,4-4 Diverter,CLR,SN,-1.7,-0.3,-1.7,152.0,34.0,ESE,0.5,7.1,4.0,Yes
785,2020-02-01,Mt Roberts Tram,OVC,SN,-5.7,-3.1,-5.5,160.5,5.0,N,0.0,0.0,2.0,No
786,2020-02-01,SS Creek DOT,OVC,SN,0.0,0.2,-1.7,11.0,4.0,E,1.4,6.9,2.0,No
787,2020-02-01,Snettisham Dorm,X,SN,-4.1,1.1,-3.4,103.9,9.0,NNE,2.6,10.3,2.0,No
788,2020-02-01,4-4 Diverter,X,SN,-5.2,-1.2,-4.9,159.0,12.0,N,0.0,4.1,2.0,No
789,2020-02-02,Mt Roberts Tram,X,SN,-6.8,-4.8,-6.4,158.1,12.0,N,0.0,0.0,2.0,Yes
790,2020-02-02,Mt Roberts Tram,X,SN,-6.8,-4.8,-6.4,158.1,12.0,N,0.0,0.0,2.0,Yes
791,2020-02-02,Mt Roberts Tram,X,SN,-6.8,-4.8,-6.4,158.1,12.0,N,0.0,0.0,2.0,Yes
792,2020-02-02,Mt Roberts Tram,X,SN,-6.8,-4.8,-6.4,158.1,12.0,N,0.0,0.0,2.0,Yes
793,2020-02-02,Mt Roberts Tram,X,SN,-6.8,-4.8,-6.4,158.1,12.0,N,0.0,0.0,2.0,Yes
794,2020-02-02,SS Creek DOT,X,SN,0.0,-0.6,0.0,17.0,2.0,N,0.0,6.1,2.0,Yes
795,2020-02-02,SS Creek DOT,X,SN,0.0,-0.6,0.0,17.0,2.0,N,0.0,6.1,2.0,Yes
796,2020-02-02,SS Creek DOT,X,SN,0.0,-0.6,0.0,17.0,2.0,N,0.0,6.1,2.0,Yes
797,2020-02-02,SS Creek DOT,X,SN,0.0,-0.6,0.0,17.0,2.0,N,0.0,6.1,2.0,Yes
798,2020-02-02,SS Creek DOT,X,SN,0.0,-0.6,0.0,17.0,2.0,N,0.0,6.1,2.0,Yes
799,2020-02-02,Snettisham Dorm,OVC,SN,-3.6,-1.0,-3.6,128.4,26.0,N,2.7,4.8,2.0,Yes
800,2020-02-02,Snettisham Dorm,OVC,SN,-3.6,-1.0,-3.6,128.4,26.0,N,2.7,4.8,2.0,Yes
801,2020-02-02,Snettisham Dorm,OVC,SN,-3.6,-1.0,-3.6,128.4,26.0,N,2.7,4.8,2.0,Yes
802,2020-02-02,Snettisham Dorm,OVC,SN,-3.6,-1.0,-3.6,128.4,26.0,N,2.7,4.8,2.0,Yes
803,2020-02-02,Snettisham Dorm,OVC,SN,-3.6,-1.0,-3.6,128.4,26.0,N,2.7,4.8,2.0,Yes
804,2020-02-02,4-4 Diverter,X,SN,-5.0,-3.2,-4.7,180.0,21.0,N,0.0,0.0,2.0,Yes
805,2020-02-02,4-4 Diverter,X,SN,-5.0,-3.2,-4.7,180.0,21.0,N,0.0,0.0,2.0,Yes
806,2020-02-02,4-4 Diverter,X,SN,-5.0,-3.2,-4.7,180.0,21.0,N,0.0,0.0,2.0,Yes
807,2020-02-02,4-4 Diverter,X,SN,-5.0,-3.2,-4.7,180.0,21.0,N,0.0,0.0,2.0,Yes
808,2020-02-02,4-4 Diverter,X,SN,-5.0,-3.2,-4.7,180.0,21.0,N,0.0,0.0,2.0,Yes
809,2020-02-03,Mt Roberts Tram,OVC,SN,-11.2,-5.7,-5.7,152.6,3.0,N,0.0,0.0,2.0,No
810,2020-02-03,Speel Arm Balcony,OVC,SN,-10.1,-6.4,-6.4,188.0,4.0,S,2.8,4.8,2.0,No
811,2020-02-03,SS Creek DOT,OVC,SN,-7.5,-3.0,-3.0,19.0,3.0,SE,3.6,5.3,2.0,No
812,2020-02-03,Snettisham Dorm,OVC,SN,-7.0,-2.0,-6.9,126.5,3.0,ENE,0.3,6.8,2.0,No
813,2020-02-03,4-4 Diverter,OVC,SN,-8.5,-4.7,-8.2,173.0,3.0,W,0.2,3.6,2.0,No
814,2020-02-04,Mt Roberts Tram,OVC,SN,-5.9,-1.1,-1.1,169.8,16.0,N,0.0,0.7,2.0,No
815,2020-02-26,Snettisham Dorm,X,SN,-1.4,0.7,0.6,169.7,14.0,NW,0.0,4.2,2.0,Yes
816,2020-02-04,Speel Arm Balcony,OVC,SN,-6.7,-2.8,-3.3,205.0,21.0,N,0.0,5.9,2.0,No
817,2020-02-04,SS Creek DOT,OVC,RS,-3.1,0.2,0.1,35.0,16.0,SE,2.5,5.3,2.0,No
818,2020-02-04,Snettisham Dorm,OVC,SN,-6.9,-3.0,-3.0,144.4,18.0,NNE,1.5,4.3,4.0,No
819,2020-02-04,4-4 Diverter,OVC,SN,-8.4,-4.2,-4.3,185.0,12.0,N,0.0,1.9,2.0,No
820,2020-02-05,Mt Roberts Tram,OVC,RS,-1.2,0.2,0.1,169.1,0.0,N,0.0,0.0,2.0,No
821,2020-02-05,Speel Arm Balcony,OVC,RS,-3.3,1.2,-0.1,182.0,0.0,SSW,4.0,8.4,2.0,No
822,2020-02-05,SS Creek DOT,OVC,RA,0.0,3.9,3.9,22.0,0.0,ESE,2.5,9.4,2.0,No
823,2020-02-05,Snettisham Dorm,OVC,RA,-3.0,1.2,0.9,140.1,0.0,W,0.0,2.6,4.0,No
824,2020-02-05,4-4 Diverter,OVC,RA,-4.3,1.1,1.1,185.0,0.0,S,1.3,3.4,2.0,No
825,2020-02-06,Mt Roberts Tram,OVC,NO,-0.7,0.4,-0.7,158.5,0.0,N,0.0,0.1,2.0,Yes
826,2020-02-06,Mt Roberts Tram,OVC,NO,-0.7,0.4,-0.7,158.5,0.0,N,0.0,0.1,2.0,Yes
827,2020-02-06,Speel Arm Balcony,OVC,SN,-0.9,0.4,-0.9,175.0,0.0,N,0.0,8.4,2.0,Yes
828,2020-02-06,Speel Arm Balcony,OVC,SN,-0.9,0.4,-0.9,175.0,0.0,N,0.0,8.4,2.0,Yes
829,2020-02-06,SS Creek DOT,OVC,NO,3.1,4.7,3.7,11.0,0.0,N,0.0,6.7,2.0,Yes
830,2020-02-06,SS Creek DOT,OVC,NO,3.1,4.7,3.7,11.0,0.0,N,0.0,6.7,2.0,Yes
831,2020-02-06,Snettisham Dorm,OVC,RA,0.9,4.7,1.0,127.9,0.0,ESE,3.4,11.8,4.0,Yes
832,2020-02-06,Snettisham Dorm,OVC,RA,0.9,4.7,1.0,127.9,0.0,ESE,3.4,11.8,4.0,Yes
833,2020-02-06,4-4 Diverter,OVC,RA,1.1,2.0,1.3,180.0,0.0,SSW,0.9,5.1,2.0,Yes
834,2020-02-06,4-4 Diverter,OVC,RA,1.1,2.0,1.3,180.0,0.0,SSW,0.9,5.1,2.0,Yes
835,2020-02-07,Mt Roberts Tram,BKN,NO,-1.2,0.0,-1.2,158.5,3.0,N,0.0,0.0,2.0,No
836,2020-02-07,SS Creek DOT,SCT,NO,1.3,4.1,1.3,8.0,0.0,N,0.0,6.1,2.0,No
837,2020-02-07,Snettisham Dorm,X,NO,0.7,2.7,0.9,119.5,1.0,ENE,0.7,4.9,4.0,No
838,2020-02-07,4-4 Diverter,FEW,NO,-0.5,1.7,-0.5,173.0,0.0,N,0.2,5.0,2.0,No
839,2020-02-08,Mt Roberts Tram,OVC,RA,-2.5,-1.1,-2.1,156.1,0.5,N,0.0,0.2,1.0,No
840,2020-02-08,SS Creek DOT,OVC,RS,0.1,3.7,1.1,8.0,0.0,SSE,0.8,3.6,1.0,No
841,2020-02-08,Snettisham Dorm,OVC,SN,-2.6,3.6,-1.3,117.7,0.5,ESE,0.0,4.2,2.0,No
842,2020-02-08,4-4 Diverter,OVC,SN,-3.4,-0.5,-2.9,168.0,0.5,SSW,0.2,1.8,1.0,No
843,2020-02-09,Mt Roberts Tram,X,NO,-2.1,-0.3,-0.3,167.7,14.0,N,0.0,0.0,1.0,Yes
844,2020-02-09,Mt Roberts Tram,X,NO,-2.1,-0.3,-0.3,167.7,14.0,N,0.0,0.0,1.0,Yes
845,2020-02-09,SS Creek DOT,OVC,NO,1.1,4.5,4.0,7.0,3.0,ESE,2.2,11.1,1.0,Yes
846,2020-02-09,SS Creek DOT,OVC,NO,1.1,4.5,4.0,7.0,3.0,ESE,2.2,11.1,1.0,Yes
847,2020-02-09,Snettisham Dorm,BKN,NO,-1.3,4.2,1.6,118.0,6.0,W,0.1,13.9,2.0,Yes
848,2020-02-09,Snettisham Dorm,BKN,NO,-1.3,4.2,1.6,118.0,6.0,W,0.1,13.9,2.0,Yes
849,2020-02-09,4-4 Diverter,BKN,NO,-2.9,1.8,1.8,183.0,20.0,SW,1.5,4.8,1.0,Yes
850,2020-02-09,4-4 Diverter,BKN,NO,-2.9,1.8,1.8,183.0,20.0,SW,1.5,4.8,1.0,Yes
851,2020-02-10,Mt Roberts Tram,OVC,RS,-1.7,0.8,0.1,175.3,11.0,N,0.0,0.3,1.0,No
852,2020-02-10,SS Creek DOT,OVC,RA,1.3,4.5,4.1,2.0,0.0,SE,5.0,10.0,1.0,No
853,2020-02-10,Snettisham Dorm,OVC,RS,0.6,5.3,0.9,116.4,2.0,E,1.6,12.1,2.0,No
854,2020-02-10,4-4 Diverter,OVC,RA,0.0,2.7,1.7,176.0,2.0,SW,0.8,4.2,1.0,No
855,2020-02-11,Mt Roberts Tram,BKN,NO,-2.6,0.4,-2.6,193.3,20.0,N,0.0,0.2,2.0,Yes
856,2020-02-11,Mt Roberts Tram,BKN,NO,-2.6,0.4,-2.6,193.3,20.0,N,0.0,0.2,2.0,Yes
857,2020-02-11,Mt Roberts Tram,BKN,NO,-2.6,0.4,-2.6,193.3,20.0,N,0.0,0.2,2.0,Yes
858,2020-02-11,Speel Arm Balcony,BKN,NO,-1.7,-0.1,-1.7,170.0,7.0,N,0.0,11.3,2.0,Yes
859,2020-02-11,Speel Arm Balcony,BKN,NO,-1.7,-0.1,-1.7,170.0,7.0,N,0.0,11.3,2.0,Yes
860,2020-02-11,Speel Arm Balcony,BKN,NO,-1.7,-0.1,-1.7,170.0,7.0,N,0.0,11.3,2.0,Yes
861,2020-02-11,Snettisham Dorm,BKN,NO,0.7,5.4,0.8,112.9,4.0,NNW,0.4,15.7,4.0,Yes
862,2020-02-11,Snettisham Dorm,BKN,NO,0.7,5.4,0.8,112.9,4.0,NNW,0.4,15.7,4.0,Yes
863,2020-02-11,Snettisham Dorm,BKN,NO,0.7,5.4,0.8,112.9,4.0,NNW,0.4,15.7,4.0,Yes
864,2020-02-11,4-4 Diverter,BKN,NO,-0.3,3.1,0.7,175.0,6.0,SW,0.3,9.5,2.0,Yes
865,2020-02-11,4-4 Diverter,BKN,NO,-0.3,3.1,0.7,175.0,6.0,SW,0.3,9.5,2.0,Yes
866,2020-02-11,4-4 Diverter,BKN,NO,-0.3,3.1,0.7,175.0,6.0,SW,0.3,9.5,2.0,Yes
867,2020-02-12,Mt Roberts Tram,X,SN,-3.1,-0.4,-1.7,192.0,7.0,ESE,0.6,0.6,1.0,Yes
868,2020-02-12,SS Creek DOT,X,RS,0.1,2.3,2.0,1.0,1.0,SE,9.4,15.0,1.0,Yes
869,2020-02-12,Snettisham Dorm,CLR,RS,0.2,4.2,0.6,113.8,4.0,E,0.0,4.8,2.0,Yes
870,2020-02-12,4-4 Diverter,X,SN,-0.5,1.9,0.0,176.0,8.0,SSE,0.7,4.1,1.0,Yes
871,2020-02-13,Mt Roberts Tram,BKN,NO,-1.9,-0.5,-1.7,208.0,19.0,N,0.0,0.7,2.0,No
872,2020-02-13,SS Creek DOT,X,NO,0.0,2.7,1.2,1.0,0.0,N,0.0,15.3,2.0,No
873,2020-02-13,Snettisham Dorm,BKN,NO,0.6,2.0,0.6,120.4,10.0,ESE,1.7,8.1,2.0,No
874,2020-02-14,Mt Roberts Tram,X,SN,-3.1,0.4,-3.1,204.2,3.0,N,0.0,0.0,2.0,No
875,2020-02-14,Snettisham Dorm,CLR,SN,0.6,2.4,0.7,122.1,5.0,WSW,0.0,4.5,2.0,No
876,2020-02-15,SS Creek DOT,OVC,SN,0.0,1.0,-0.8,2.0,1.0,SE,2.5,5.8,1.0,No
877,2020-02-15,Snettisham Dorm,OVC,SN,-1.6,0.8,-1.5,132.5,9.0,N,1.8,6.6,2.0,No
878,2020-02-16,SS Creek DOT,OVC,SN,-1.0,1.8,-1.0,10.0,8.0,NNW,0.8,6.4,1.0,No
879,2020-02-16,Snettisham Dorm,OVC,RA,-1.6,3.0,2.2,145.1,17.0,WSW,2.8,9.0,1.0,No
880,2020-02-17,SS Creek DOT,OVC,SN,0.0,-1.2,-2.5,14.0,7.0,ESE,0.6,4.4,2.0,No
881,2020-02-17,Snettisham Dorm,OVC,SN,-3.8,2.9,-3.8,142.0,5.0,NNE,3.0,7.8,2.0,No
882,2020-02-18,Mt Roberts Tram,X,SN,-4.3,0.0,-0.5,213.5,5.0,N,0.0,0.0,2.0,No
883,2020-02-18,SS Creek DOT,X,RS,0.0,2.0,1.3,10.0,1.0,SE,1.7,6.4,2.0,No
884,2020-02-18,Snettisham Dorm,X,SN,-3.7,-0.3,-0.3,143.5,9.0,ESE,0.0,3.5,2.0,No
885,2020-02-19,Speel Arm Balcony,X,SN,-0.9,0.6,-0.7,186.0,1.0,SW,3.7,7.8,2.0,No
886,2020-02-19,SS Creek DOT,OVC,RA,0.0,5.4,3.7,1.0,0.0,SE,6.9,12.5,2.0,No
887,2020-02-19,Snettisham Dorm,OVC,RS,-0.4,2.4,0.8,144.4,0.0,WNW,0.0,3.6,2.0,No
888,2020-02-20,Mt Roberts Tram,X,SN,-1.2,0.1,-1.0,213.2,9.0,WNW,0.1,0.6,2.0,No
889,2020-02-20,SS Creek DOT,X,RS,2.7,3.7,3.4,1.0,0.0,ESE,5.5,12.5,2.0,No
890,2020-02-20,Snettisham Dorm,X,RA,0.8,4.2,4.2,137.3,2.0,W,4.6,12.7,2.0,No
891,2020-02-20,4-4 Diverter,X,RS,-0.1,1.2,1.1,184.0,5.0,SSE,1.2,6.1,2.0,No
892,2020-02-21,Mt Roberts Tram,X,SN,-1.5,-0.3,-0.4,239.1,27.0,N,0.0,0.9,4.0,No
893,2020-02-21,Speel Arm Balcony,X,SN,-2.0,-0.7,-0.9,240.0,50.0,SSE,2.4,15.0,4.0,No
894,2020-02-21,SS Creek DOT,X,RA,2.0,3.8,3.5,1.0,1.0,SE,6.4,16.6,4.0,No
895,2020-02-21,Snettisham Dorm,X,RA,1.3,4.2,3.6,130.6,0.0,WNW,5.1,16.7,2.0,No
896,2020-02-21,4-4 Diverter,X,RS,-0.2,1.4,1.4,225.0,8.0,SE,1.3,7.1,4.0,No
897,2020-02-22,Mt Roberts Tram,OVC,NO,-3.8,0.4,-3.1,246.6,8.0,N,0.0,0.0,4.0,No
898,2020-02-22,SS Creek DOT,OVC,NO,0.2,3.4,1.0,2.0,1.0,SE,2.8,11.1,4.0,No
899,2020-02-22,Snettisham Dorm,OVC,RS,0.7,4.0,0.8,132.3,2.0,W,3.2,13.0,2.0,No
900,2020-02-23,Mt Roberts Tram,X,SN,-3.3,0.5,-2.0,244.9,3.0,N,0.0,1.1,2.0,No
901,2020-02-23,SS Creek DOT,OVC,SN,0.0,2.2,0.0,2.0,4.3,N,0.0,9.2,2.0,No
902,2020-02-23,Snettisham Dorm,OVC,SN,-0.1,2.7,-0.1,132.9,4.0,ENE,2.3,9.0,2.0,No
903,2020-02-24,Mt Roberts Tram,OVC,SN,-5.6,-1.7,-4.7,241.4,13.0,N,0.0,0.0,2.0,Yes
904,2020-02-24,Mt Roberts Tram,OVC,SN,-5.6,-1.7,-4.7,241.4,13.0,N,0.0,0.0,2.0,Yes
905,2020-02-24,SS Creek DOT,OVC,SN,-1.6,1.6,0.1,4.0,2.0,ESE,1.7,5.5,2.0,Yes
906,2020-02-24,SS Creek DOT,OVC,SN,-1.6,1.6,0.1,4.0,2.0,ESE,1.7,5.5,2.0,Yes
907,2020-02-24,Snettisham Dorm,OVC,SN,-1.4,1.1,-1.2,143.1,10.0,NNW,0.5,4.2,2.0,Yes
908,2020-02-24,Snettisham Dorm,OVC,SN,-1.4,1.1,-1.2,143.1,10.0,NNW,0.5,4.2,2.0,Yes
909,2020-02-25,Mt Roberts Tram,BKN,SN,-5.2,-2.0,-4.6,248.6,10.0,W,1.8,3.5,2.0,No
910,2020-02-25,SS Creek DOT,OVC,SN,-1.7,1.3,-0.7,10.0,6.0,NNW,0.3,9.4,2.0,No
911,2020-02-25,Snettisham Dorm,X,SN,-1.5,1.2,-1.3,158.5,18.0,NNE,2.3,6.8,1.0,No
912,2020-02-26,Mt Roberts Tram,X,SN,-4.6,0.4,0.0,254.5,11.0,N,0.0,1.8,2.0,Yes
913,2020-02-26,SS Creek DOT,OVC,RA,-0.7,3.8,3.8,7.0,1.0,SE,5.3,9.4,2.0,Yes
914,2020-02-27,Snettisham Dorm,OVC,RS,0.6,5.5,1.8,159.5,2.0,SE,0.7,11.6,2.0,Yes
915,2020-02-28,Mt Roberts Tram,X,SN,-0.3,0.5,-0.3,257.2,16.6,N,0.0,0.3,2.0,No
916,2020-02-28,SS Creek DOT,OVC,RA,3.1,4.8,3.2,1.0,0.0,ESE,2.2,12.5,2.0,No
917,2020-02-28,Snettisham Dorm,OVC,RA,1.1,4.7,3.3,151.5,0.0,WSW,4.7,12.1,2.0,No
918,2020-02-28,4-4 Diverter,X,RS,0.0,2.4,0.9,184.0,4.0,ESE,0.6,6.9,2.0,No
919,2020-02-29,Mt Roberts Tram,OVC,NO,-2.3,0.6,-2.2,256.0,11.0,N,0.0,0.0,2.0,Yes
920,2020-02-29,Mt Roberts Tram,OVC,NO,-2.3,0.6,-2.2,256.0,11.0,N,0.0,0.0,2.0,Yes
921,2020-02-29,Mt Roberts Tram,OVC,NO,-2.3,0.6,-2.2,256.0,11.0,N,0.0,0.0,2.0,Yes
